,Timestamp,X,Y,Snelheid,Acceleration,dist to closest home,dist to closest visitor,Naam,Shirt
901534,10200,44.115,-2.151,1.18,-0.11,25.687,23.556,26_XX0002,26
901535,10300,44.011,-2.088,1.17,-0.16,25.814,23.706,26_XX0002,26
901536,10400,43.915,-2.019,1.15,-0.21,25.951,23.856,26_XX0002,26
901537,10500,43.827,-1.947,1.13,-0.24,26.098,23.999,26_XX0002,26
901538,10600,43.742,-1.876,1.1,-0.24,26.252,24.13,26_XX0002,26
901539,10700,43.66,-1.807,1.08,-0.2,26.409,24.25,26_XX0002,26
901540,10800,43.579,-1.743,1.06,-0.15,26.566,24.364,26_XX0002,26
901541,10900,43.498,-1.682,1.05,-0.12,26.72,24.48,26_XX0002,26
901542,11000,43.416,-1.625,1.04,-0.09,26.868,24.602,26_XX0002,26
901543,11100,43.332,-1.568,1.03,-0.07,27.007,24.728,26_XX0002,26
901544,11200,43.248,-1.508,1.03,-0.05,27.139,24.851,26_XX0002,26
901545,11300,43.166,-1.443,1.02,-0.03,27.266,24.967,26_XX0002,26
901546,11400,43.087,-1.375,1.02,-0.03,27.388,25.074,26_XX0002,26
901547,11500,43.011,-1.304,1.01,-0.05,27.508,25.169,26_XX0002,26
901548,11600,42.934,-1.236,1.01,-0.07,27.623,25.251,26_XX0002,26
901549,11700,42.856,-1.174,1,-0.09,27.732,25.318,26_XX0002,26
901550,11800,42.775,-1.117,0.99,-0.11,27.835,25.364,26_XX0002,26
901551,11900,42.692,-1.063,0.98,-0.11,27.933,25.387,26_XX0002,26
901552,12000,42.61,-1.012,0.97,-0.11,28.029,25.387,26_XX0002,26
901553,12100,42.53,-0.96,0.96,-0.1,28.125,25.366,26_XX0002,26
901554,12200,42.452,-0.906,0.95,-0.1,28.221,25.331,26_XX0002,26
901555,12300,42.376,-0.85,0.94,-0.11,28.319,25.29,26_XX0002,26
901556,12400,42.304,-0.791,0.93,-0.12,28.418,25.247,26_XX0002,26
901557,12500,42.236,-0.728,0.91,-0.14,28.519,25.201,26_XX0002,26
901558,12600,42.172,-0.662,0.9,-0.17,28.624,25.152,26_XX0002,26
901559,12700,42.109,-0.597,0.88,-0.19,28.734,25.099,26_XX0002,26
901560,12800,42.046,-0.534,0.86,-0.2,28.85,25.045,26_XX0002,26
901561,12900,41.984,-0.473,0.84,-0.2,28.977,24.996,26_XX0002,26
901562,13000,41.925,-0.414,0.82,-0.2,29.117,24.956,26_XX0002,26
901563,13100,41.872,-0.355,0.8,-0.18,29.269,24.928,26_XX0002,26
901564,13200,41.826,-0.292,0.78,-0.17,29.252,24.915,26_XX0002,26
901565,13300,41.789,-0.228,0.77,-0.17,29.097,24.915,26_XX0002,26
901566,13400,41.759,-0.162,0.75,-0.18,28.953,24.928,26_XX0002,26
901567,13500,41.735,-0.093,0.73,-0.21,28.818,24.953,26_XX0002,26
901568,13600,41.717,-0.023,0.71,-0.24,28.692,24.992,26_XX0002,26
901569,13700,41.709,0.05,0.68,-0.27,28.578,25.046,26_XX0002,26
901570,13800,41.71,0.122,0.65,-0.3,28.477,25.113,26_XX0002,26
901571,13900,41.721,0.191,0.62,-0.34,28.396,25.192,26_XX0002,26
901572,14000,41.738,0.252,0.58,-0.4,28.336,25.278,26_XX0002,26
901573,14100,41.76,0.305,0.54,-0.48,28.3,25.369,26_XX0002,26
901574,14200,41.786,0.349,0.49,-0.57,28.282,25.463,26_XX0002,26
901575,14300,41.815,0.385,0.43,-0.63,28.277,25.56,26_XX0002,26
901576,14400,41.846,0.412,0.37,-0.54,28.278,25.66,26_XX0002,26
901577,14500,41.875,0.432,0.32,-0.33,28.282,25.764,26_XX0002,26
901578,14600,41.902,0.445,0.3,-0.09,28.284,25.872,26_XX0002,26
901579,14700,41.921,0.454,0.3,0.15,28.281,25.985,26_XX0002,26
901580,14800,41.929,0.461,0.33,0.35,28.271,26.1,26_XX0002,26
901581,14900,41.926,0.468,0.37,0.51,28.254,26.216,26_XX0002,26
901582,15000,41.907,0.474,0.43,0.6,28.231,26.33,26_XX0002,26
901583,15100,41.871,0.478,0.49,0.68,28.206,26.442,26_XX0002,26
901584,15200,41.816,0.479,0.57,0.77,28.176,26.55,26_XX0002,26
901585,15300,41.745,0.476,0.65,0.86,28.139,26.657,26_XX0002,26
901586,15400,41.66,0.475,0.73,0.81,28.091,26.765,26_XX0002,26
901587,15500,41.569,0.484,0.81,0.68,28.029,26.881,26_XX0002,26
901588,15600,41.479,0.508,0.87,0.56,27.961,27.008,26_XX0002,26
901589,15700,41.395,0.55,0.92,0.48,27.896,27.15,26_XX0002,26
901590,15800,41.318,0.603,0.97,0.46,27.837,27.303,26_XX0002,26
901591,15900,41.243,0.66,1.02,0.51,27.784,27.46,26_XX0002,26
901592,16000,41.161,0.708,1.07,0.6,27.729,27.613,26_XX0002,26
901593,16100,41.069,0.739,1.14,0.7,27.664,27.757,26_XX0002,26
901594,16200,40.964,0.747,1.21,0.74,27.588,27.888,26_XX0002,26
901595,16300,40.846,0.734,1.28,0.72,27.5,28.005,26_XX0002,26
901596,16400,40.717,0.702,1.35,0.68,27.403,28.106,26_XX0002,26
901597,16500,40.576,0.659,1.42,0.62,27.302,28.187,26_XX0002,26
901598,16600,40.424,0.614,1.48,0.52,27.197,28.247,26_XX0002,26
901599,16700,40.264,0.571,1.52,0.37,27.091,28.288,26_XX0002,26
901600,16800,40.1,0.536,1.55,0.19,26.989,28.315,26_XX0002,26
901601,16900,39.938,0.505,1.56,-0.01,26.89,28.337,26_XX0002,26
901602,17000,39.781,0.476,1.55,-0.17,26.794,28.357,26_XX0002,26
901603,17100,39.629,0.443,1.53,-0.29,26.698,28.377,26_XX0002,26
901604,17200,39.483,0.407,1.49,-0.36,26.603,28.398,26_XX0002,26
901605,17300,39.342,0.367,1.45,-0.39,26.51,28.42,26_XX0002,26
901606,17400,39.207,0.325,1.41,-0.41,26.425,28.442,26_XX0002,26
901607,17500,39.076,0.282,1.37,-0.42,26.349,28.463,26_XX0002,26
901608,17600,38.948,0.239,1.33,-0.42,26.28,28.481,26_XX0002,26
901609,17700,38.821,0.2,1.29,-0.41,26.219,28.496,26_XX0002,26
901610,17800,38.696,0.167,1.25,-0.4,26.163,28.509,26_XX0002,26
901611,17900,38.574,0.143,1.21,-0.38,26.111,28.52,26_XX0002,26
901612,18000,38.456,0.129,1.17,-0.35,26.062,28.532,26_XX0002,26
901613,18100,38.343,0.121,1.14,-0.31,26.015,28.545,26_XX0002,26
901614,18200,38.234,0.117,1.11,-0.24,25.97,28.559,26_XX0002,26
901615,18300,38.129,0.114,1.09,-0.16,25.931,28.574,26_XX0002,26
901616,18400,38.026,0.11,1.08,-0.12,25.9,28.588,26_XX0002,26
901617,18500,37.925,0.102,1.07,-0.13,25.876,28.6,26_XX0002,26
901618,18600,37.825,0.085,1.05,-0.17,25.857,28.61,26_XX0002,26
901619,18700,37.724,0.057,1.03,-0.19,25.839,28.615,26_XX0002,26
901620,18800,37.622,0.016,1.02,-0.17,25.82,28.615,26_XX0002,26
901621,18900,37.521,-0.031,1,-0.13,25.799,28.613,26_XX0002,26
901622,19000,37.425,-0.077,0.99,-0.12,25.776,28.611,26_XX0002,26
901623,19100,37.336,-0.118,0.98,-0.15,25.752,28.611,26_XX0002,26
901624,19200,37.252,-0.153,0.96,-0.24,25.726,28.611,26_XX0002,26
901625,19300,37.17,-0.186,0.93,-0.33,25.697,28.606,26_XX0002,26
901626,19400,37.09,-0.221,0.89,-0.38,25.667,28.591,26_XX0002,26
901627,19500,37.011,-0.262,0.85,-0.37,25.639,28.563,26_XX0002,26
901628,19600,36.936,-0.309,0.82,-0.33,25.618,28.524,26_XX0002,26
901629,19700,36.868,-0.362,0.78,-0.31,25.607,28.476,26_XX0002,26
901630,19800,36.812,-0.42,0.75,-0.32,25.608,28.426,26_XX0002,26
901631,19900,36.77,-0.481,0.72,-0.34,25.619,28.377,26_XX0002,26
965820,0,15.045,19.377,0.55,0.7,16.704,14.688,02_XX0002,2
965821,100,14.994,19.32,0.69,1.44,16.544,14.677,02_XX0002,2
965822,200,14.927,19.251,0.84,1.51,16.338,14.661,02_XX0002,2
965823,300,14.845,19.174,0.99,1.57,16.084,14.64,02_XX0002,2
965824,400,14.748,19.093,1.15,1.6,15.787,14.614,02_XX0002,2
965825,500,14.641,19.011,1.31,1.25,15.46,14.587,02_XX0002,2
965826,600,14.527,18.927,1.39,0.79,15.112,14.562,02_XX0002,2
965827,700,14.408,18.839,1.47,0.67,14.753,14.543,02_XX0002,2
965828,800,14.285,18.747,1.53,0.58,14.389,14.531,02_XX0002,2
965829,900,14.156,18.655,1.58,0.51,14.025,14.527,02_XX0002,2
965830,1000,14.02,18.569,1.63,0.44,13.665,14.527,02_XX0002,2
965831,1100,13.876,18.493,1.67,0.34,13.314,14.527,02_XX0002,2
965832,1200,13.722,18.427,1.7,0.23,12.971,14.523,02_XX0002,2
965833,1300,13.556,18.372,1.72,0.1,12.639,14.51,02_XX0002,2
965834,1400,13.38,18.33,1.72,-0.03,12.324,14.486,02_XX0002,2
965835,1500,13.2,18.305,1.71,-0.17,12.032,14.454,02_XX0002,2
965836,1600,13.019,18.297,1.68,-0.36,11.767,14.418,02_XX0002,2
965837,1700,12.843,18.297,1.64,-0.58,11.529,14.381,02_XX0002,2
965838,1800,12.672,18.296,1.57,-0.77,11.312,14.348,02_XX0002,2
965839,1900,12.51,18.286,1.49,-0.84,11.116,14.321,02_XX0002,2
965840,2000,12.36,18.271,1.4,-0.81,10.944,14.301,02_XX0002,2
965841,2100,12.224,18.254,1.33,-0.73,10.804,14.286,02_XX0002,2
965842,2200,12.104,18.235,1.26,-0.61,10.694,14.275,02_XX0002,2
965843,2300,12.001,18.207,1.21,-0.42,10.604,14.267,02_XX0002,2
965844,2400,11.916,18.159,1.18,-0.09,10.523,14.261,02_XX0002,2
965845,2500,11.851,18.086,1.19,0.38,10.444,14.261,02_XX0002,2
965846,2600,11.81,17.99,1.26,0.92,10.37,14.272,02_XX0002,2
965847,2700,11.799,17.882,1.37,1.4,10.311,14.296,02_XX0002,2
965848,2800,11.815,17.767,1.53,1.73,10.269,14.335,02_XX0002,2
965849,2900,11.857,17.638,1.72,1.89,10.234,14.387,02_XX0002,2
965850,3000,11.92,17.486,1.91,1.94,10.193,14.451,02_XX0002,2
965851,3100,12.003,17.302,2.1,2,10.134,14.528,02_XX0002,2
965852,3200,12.109,17.089,2.31,2.07,10.058,14.619,02_XX0002,2
965853,3300,12.241,16.859,2.52,2.1,9.976,14.726,02_XX0002,2
965854,3400,12.401,16.627,2.72,2,9.901,14.846,02_XX0002,2
965855,3500,12.588,16.405,2.91,1.77,9.84,14.977,02_XX0002,2
965856,3600,12.8,16.191,3.08,1.49,9.792,15.121,02_XX0002,2
965857,3700,13.031,15.982,3.21,1.25,9.749,15.276,02_XX0002,2
965858,3800,13.279,15.769,3.33,1.13,9.706,15.444,02_XX0002,2
965859,3900,13.54,15.548,3.44,1.12,9.66,15.624,02_XX0002,2
965860,4000,13.814,15.323,3.55,1.12,9.615,15.596,02_XX0002,2
965861,4100,14.099,15.094,3.66,1.08,9.571,15.505,02_XX0002,2
965862,4200,14.394,14.865,3.77,0.95,9.526,15.407,02_XX0002,2
965863,4300,14.701,14.636,3.85,0.77,9.477,15.298,02_XX0002,2
965864,4400,15.018,14.404,3.92,0.59,9.417,15.175,02_XX0002,2
965865,4500,15.344,14.166,3.97,0.46,9.347,15.037,02_XX0002,2
965866,4600,15.677,13.926,4.01,0.4,9.271,14.891,02_XX0002,2
965867,4700,16.016,13.687,4.05,0.36,9.199,14.75,02_XX0002,2
965868,4800,16.357,13.454,4.09,0.31,9.136,14.622,02_XX0002,2
965869,4900,16.699,13.231,4.11,0.2,9.086,14.511,02_XX0002,2
965870,5000,17.042,13.011,4.13,0.06,9.044,14.413,02_XX0002,2
965871,5100,17.382,12.788,4.12,-0.08,9.003,14.32,02_XX0002,2
965872,5200,17.721,12.553,4.11,-0.15,8.957,14.225,02_XX0002,2
965873,5300,18.056,12.304,4.1,-0.17,8.904,14.126,02_XX0002,2
965874,5400,18.385,12.044,4.08,-0.16,8.845,14.024,02_XX0002,2
965875,5500,18.707,11.78,4.06,-0.19,8.781,13.926,02_XX0002,2
965876,5600,19.021,11.518,4.04,-0.28,8.717,13.834,02_XX0002,2
965877,5700,19.329,11.259,4,-0.43,8.654,13.748,02_XX0002,2
965878,5800,19.631,11.002,3.95,-0.57,8.593,13.666,02_XX0002,2
965879,5900,19.926,10.744,3.89,-0.67,8.534,13.584,02_XX0002,2
965880,6000,20.217,10.485,3.82,-0.7,8.476,13.499,02_XX0002,2
965881,6100,20.503,10.228,3.75,-0.66,8.418,13.412,02_XX0002,2
965882,6200,20.783,9.975,3.69,-0.61,8.362,13.324,02_XX0002,2
965883,6300,21.056,9.73,3.63,-0.6,8.308,13.238,02_XX0002,2
965884,6400,21.32,9.492,3.57,-0.65,8.255,13.155,02_XX0002,2
965885,6500,21.574,9.256,3.5,-0.75,8.205,13.072,02_XX0002,2
965886,6600,21.816,9.015,3.42,-0.84,8.156,12.985,02_XX0002,2
965887,6700,22.046,8.766,3.33,-0.88,8.107,12.887,02_XX0002,2
965888,6800,22.263,8.509,3.24,-0.87,8.063,12.777,02_XX0002,2
965889,6900,22.466,8.248,3.16,-0.84,8.035,12.653,02_XX0002,2
965890,7000,22.654,7.99,3.08,-0.83,8.031,12.52,02_XX0002,2
965891,7100,22.824,7.737,2.99,-0.9,8.058,12.378,02_XX0002,2
965892,7200,22.973,7.487,2.89,-1.02,8.109,12.231,02_XX0002,2
965893,7300,23.097,7.238,2.79,-1.12,8.17,12.079,02_XX0002,2
965894,7400,23.194,6.986,2.67,-1.15,8.224,11.921,02_XX0002,2
965895,7500,23.263,6.731,2.56,-1.07,8.257,11.761,02_XX0002,2
965896,7600,23.302,6.479,2.46,-0.91,8.262,11.603,02_XX0002,2
965897,7700,23.314,6.235,2.38,-0.72,8.243,11.454,02_XX0002,2
965898,7800,23.298,6.007,2.32,-0.54,8.205,11.318,02_XX0002,2
965899,7900,23.255,5.795,2.27,-0.4,8.154,11.199,02_XX0002,2
965900,8000,23.185,5.6,2.24,-0.27,8.092,11.095,02_XX0002,2
965901,8100,23.088,5.42,2.22,-0.13,8.02,11.006,02_XX0002,2
965902,8200,22.964,5.252,2.21,0.02,7.938,10.927,02_XX0002,2
965903,8300,22.817,5.094,2.22,0.15,7.846,10.854,02_XX0002,2
965904,8400,22.648,4.947,2.24,0.23,7.745,10.781,02_XX0002,2
965905,8500,22.461,4.812,2.26,0.25,7.633,10.702,02_XX0002,2
965906,8600,22.261,4.689,2.29,0.21,7.508,10.612,02_XX0002,2
965907,8700,22.049,4.58,2.3,0.14,7.37,10.513,02_XX0002,2
965908,8800,21.83,4.488,2.31,0.08,7.22,10.41,02_XX0002,2
965909,8900,21.607,4.412,2.32,0.05,7.062,10.309,02_XX0002,2
965910,9000,21.383,4.354,2.32,0.03,6.903,10.216,02_XX0002,2
965911,9100,21.158,4.313,2.33,0.02,6.749,10.135,02_XX0002,2
965912,9200,20.933,4.286,2.33,0.03,6.603,10.068,02_XX0002,2
965913,9300,20.706,4.273,2.33,0.05,6.468,10.016,02_XX0002,2
965914,9400,20.476,4.269,2.34,0.09,6.342,9.978,02_XX0002,2
965915,9500,20.242,4.271,2.35,0.14,6.225,9.952,02_XX0002,2
965916,9600,20.005,4.279,2.37,0.21,6.114,9.937,02_XX0002,2
965917,9700,19.764,4.29,2.39,0.26,6.01,9.929,02_XX0002,2
965918,9800,19.523,4.306,2.42,0.28,5.915,9.925,02_XX0002,2
965919,9900,19.282,4.33,2.45,0.26,5.831,9.926,02_XX0002,2
965920,10000,19.041,4.362,2.47,0.21,5.761,9.929,02_XX0002,2
965921,10100,18.798,4.404,2.49,0.15,5.704,9.936,02_XX0002,2
965922,10200,18.553,4.455,2.5,0.1,5.659,9.945,02_XX0002,2
965923,10300,18.305,4.514,2.51,0.07,5.622,9.954,02_XX0002,2
965924,10400,18.056,4.578,2.52,0.04,5.59,9.962,02_XX0002,2
965925,10500,17.808,4.647,2.52,-0.01,5.561,9.97,02_XX0002,2
965926,10600,17.563,4.722,2.51,-0.09,5.534,9.98,02_XX0002,2
965927,10700,17.323,4.803,2.5,-0.2,5.511,9.992,02_XX0002,2
965928,10800,17.09,4.892,2.47,-0.31,5.492,10.008,02_XX0002,2
965929,10900,16.862,4.99,2.44,-0.43,5.476,10.024,02_XX0002,2
965930,11000,16.643,5.098,2.39,-0.53,5.463,10.036,02_XX0002,2
965931,11100,16.432,5.216,2.33,-0.62,5.449,10.038,02_XX0002,2
965932,11200,16.231,5.342,2.27,-0.7,5.434,10.024,02_XX0002,2
965933,11300,16.042,5.471,2.19,-0.79,5.412,9.993,02_XX0002,2
965934,11400,15.863,5.599,2.11,-0.87,5.383,9.949,02_XX0002,2
965935,11500,15.694,5.723,2.02,-0.93,5.341,9.898,02_XX0002,2
965936,11600,15.537,5.845,1.92,-0.97,5.287,9.848,02_XX0002,2
965937,11700,15.393,5.964,1.83,-0.95,5.22,9.803,02_XX0002,2
965938,11800,15.264,6.084,1.73,-0.88,5.142,9.759,02_XX0002,2
965939,11900,15.151,6.204,1.65,-0.79,5.052,9.71,02_XX0002,2
965940,12000,15.053,6.323,1.58,-0.69,4.953,9.648,02_XX0002,2
965941,12100,14.969,6.442,1.51,-0.59,4.842,9.574,02_XX0002,2
965942,12200,14.896,6.561,1.46,-0.47,4.72,9.492,02_XX0002,2
965943,12300,14.829,6.681,1.42,-0.34,4.586,9.409,02_XX0002,2
965944,12400,14.766,6.803,1.39,-0.22,4.438,9.326,02_XX0002,2
965945,12500,14.7,6.921,1.37,-0.15,4.272,9.239,02_XX0002,2
965946,12600,14.628,7.034,1.36,-0.19,4.089,9.147,02_XX0002,2
965947,12700,14.548,7.141,1.33,-0.31,3.901,9.055,02_XX0002,2
965948,12800,14.467,7.249,1.29,-0.49,3.729,8.975,02_XX0002,2
965949,12900,14.39,7.363,1.24,-0.67,3.592,8.918,02_XX0002,2
965950,13000,14.321,7.482,1.16,-0.82,3.498,8.881,02_XX0002,2
965951,13100,14.261,7.597,1.07,-0.89,3.438,8.853,02_XX0002,2
965952,13200,14.208,7.7,0.99,-0.85,3.397,8.821,02_XX0002,2
965953,13300,14.16,7.785,0.9,-0.76,3.363,8.78,02_XX0002,2
965954,13400,14.116,7.85,0.83,-0.66,3.329,8.726,02_XX0002,2
965955,13500,14.074,7.894,0.77,-0.54,3.292,8.66,02_XX0002,2
965956,13600,14.032,7.916,0.73,-0.35,3.25,8.581,02_XX0002,2
965957,13700,13.987,7.916,0.7,-0.1,3.204,8.489,02_XX0002,2
965958,13800,13.936,7.897,0.71,0.18,3.158,8.385,02_XX0002,2
965959,13900,13.877,7.868,0.74,0.46,3.116,8.275,02_XX0002,2
965960,14000,13.808,7.835,0.8,0.71,3.082,8.165,02_XX0002,2
965961,14100,13.727,7.808,0.88,0.87,3.057,8.061,02_XX0002,2
965962,14200,13.636,7.791,0.97,0.9,3.041,7.966,02_XX0002,2
965963,14300,13.535,7.789,1.06,0.84,3.032,7.885,02_XX0002,2
965964,14400,13.426,7.803,1.14,0.77,3.028,7.818,02_XX0002,2
965965,14500,13.309,7.831,1.21,0.71,3.025,7.766,02_XX0002,2
965966,14600,13.186,7.865,1.28,0.66,3.019,7.725,02_XX0002,2
965967,14700,13.055,7.901,1.34,0.62,3.007,7.689,02_XX0002,2
965968,14800,12.918,7.937,1.4,0.57,2.989,7.656,02_XX0002,2
965969,14900,12.776,7.977,1.46,0.49,2.964,7.627,02_XX0002,2
965970,15000,12.634,8.026,1.5,0.4,2.935,7.604,02_XX0002,2
965971,15100,12.493,8.086,1.54,0.31,2.901,7.59,02_XX0002,2
965972,15200,12.353,8.158,1.57,0.24,2.862,7.587,02_XX0002,2
965973,15300,12.214,8.24,1.59,0.19,2.817,7.59,02_XX0002,2
965974,15400,12.077,8.327,1.6,0.17,2.766,7.592,02_XX0002,2
965975,15500,11.94,8.419,1.62,0.17,2.712,7.585,02_XX0002,2
965976,15600,11.804,8.511,1.64,0.19,2.656,7.564,02_XX0002,2
965977,15700,11.67,8.603,1.66,0.22,2.6,7.528,02_XX0002,2
965978,15800,11.536,8.697,1.68,0.27,2.546,7.481,02_XX0002,2
965979,15900,11.404,8.794,1.71,0.36,2.496,7.434,02_XX0002,2
965980,16000,11.275,8.9,1.76,0.46,2.452,7.399,02_XX0002,2
965981,16100,11.148,9.016,1.81,0.56,2.416,7.387,02_XX0002,2
965982,16200,11.023,9.141,1.87,0.62,2.388,7.403,02_XX0002,2
965983,16300,10.898,9.277,1.93,0.64,2.368,7.448,02_XX0002,2
965984,16400,10.772,9.425,1.99,0.62,2.356,7.523,02_XX0002,2
965985,16500,10.645,9.587,2.05,0.55,2.35,7.624,02_XX0002,2
965986,16600,10.517,9.76,2.1,0.45,2.348,7.749,02_XX0002,2
965987,16700,10.388,9.942,2.14,0.32,2.352,7.893,02_XX0002,2
965988,16800,10.257,10.127,2.17,0.18,2.366,8.052,02_XX0002,2
965989,16900,10.122,10.311,2.18,0.05,2.394,8.222,02_XX0002,2
965990,17000,9.982,10.489,2.18,-0.02,2.442,8.397,02_XX0002,2
965991,17100,9.838,10.658,2.18,-0.02,2.515,8.573,02_XX0002,2
965992,17200,9.691,10.817,2.18,0.04,2.619,8.746,02_XX0002,2
965993,17300,9.545,10.968,2.18,0.1,2.752,8.914,02_XX0002,2
965994,17400,9.405,11.117,2.2,0.12,2.902,9.079,02_XX0002,2
965995,17500,9.271,11.274,2.21,0.1,3.059,9.247,02_XX0002,2
965996,17600,9.143,11.444,2.21,0.06,3.211,9.42,02_XX0002,2
965997,17700,9.015,11.627,2.22,0,3.36,9.603,02_XX0002,2
965998,17800,8.883,11.82,2.22,-0.07,3.51,9.796,02_XX0002,2
965999,17900,8.748,12.017,2.2,-0.18,3.671,9.998,02_XX0002,2
966000,18000,8.609,12.21,2.18,-0.37,3.85,10.206,02_XX0002,2
966001,18100,8.47,12.393,2.13,-0.64,4.048,10.416,02_XX0002,2
966002,18200,8.331,12.564,2.05,-0.96,4.261,10.626,02_XX0002,2
966003,18300,8.195,12.72,1.94,-1.27,4.483,10.833,02_XX0002,2
966004,18400,8.065,12.864,1.8,-1.5,4.707,11.034,02_XX0002,2
966005,18500,7.941,12.994,1.64,-1.61,4.928,11.226,02_XX0002,2
966006,18600,7.826,13.11,1.48,-1.59,5.145,11.399,02_XX0002,2
966007,18700,7.723,13.21,1.32,-1.52,5.358,11.548,02_XX0002,2
966008,18800,7.634,13.293,1.17,-1.45,5.564,11.669,02_XX0002,2
966009,18900,7.565,13.365,1.03,-1.38,5.755,11.766,02_XX0002,2
966010,19000,7.518,13.43,0.9,-1.23,5.923,11.85,02_XX0002,2
966011,19100,7.496,13.495,0.79,-0.96,6.063,11.932,02_XX0002,2
966012,19200,7.494,13.559,0.71,-0.63,6.179,12.017,02_XX0002,2
966013,19300,7.511,13.616,0.66,-0.3,6.276,12.103,02_XX0002,2
966014,19400,7.541,13.658,0.65,-0.02,6.358,12.181,02_XX0002,2
966015,19500,7.584,13.68,0.66,0.16,6.43,12.246,02_XX0002,2
966016,19600,7.636,13.68,0.68,0.24,6.493,12.291,02_XX0002,2
966017,19700,7.697,13.661,0.7,0.28,6.544,12.317,02_XX0002,2
966018,19800,7.766,13.629,0.74,0.35,6.58,12.324,02_XX0002,2
966019,19900,7.841,13.591,0.77,0.43,6.591,12.318,02_XX0002,2
1030208,0,21.5,2.585,0.27,0.48,20.814,15.139,03_XX0002,3
1030209,100,21.49,2.614,0.37,1.08,20.747,12.496,03_XX0002,3
1030210,200,21.472,2.651,0.49,1.22,20.647,12.491,03_XX0002,3
1030211,300,21.444,2.695,0.62,1.33,20.507,12.475,03_XX0002,3
1030212,400,21.403,2.747,0.75,1.39,20.32,12.449,03_XX0002,3
1030213,500,21.346,2.809,0.9,1.28,20.089,12.413,03_XX0002,3
1030214,600,21.276,2.88,1.01,1.11,19.823,12.369,03_XX0002,3
1030215,700,21.193,2.961,1.12,1.04,19.536,12.322,03_XX0002,3
1030216,800,21.101,3.05,1.22,0.93,19.237,12.278,03_XX0002,3
1030217,900,21.001,3.143,1.3,0.78,18.932,12.242,03_XX0002,3
1030218,1000,20.896,3.237,1.37,0.6,18.622,12.219,03_XX0002,3
1030219,1100,20.786,3.33,1.42,0.41,18.244,12.212,03_XX0002,3
1030220,1200,20.673,3.426,1.45,0.24,17.766,12.222,03_XX0002,3
1030221,1300,20.558,3.524,1.47,0.1,17.283,12.246,03_XX0002,3
1030222,1400,20.442,3.624,1.47,-0.04,16.794,12.276,03_XX0002,3
1030223,1500,20.323,3.719,1.46,-0.17,16.3,12.299,03_XX0002,3
1030224,1600,20.2,3.807,1.44,-0.28,15.803,12.304,03_XX0002,3
1030225,1700,20.075,3.886,1.41,-0.35,15.306,12.279,03_XX0002,3
1030226,1800,19.948,3.956,1.37,-0.38,14.811,12.214,03_XX0002,3
1030227,1900,19.821,4.014,1.33,-0.39,14.32,12.105,03_XX0002,3
1030228,2000,19.696,4.049,1.3,-0.34,13.838,11.953,03_XX0002,3
1030229,2100,19.574,4.053,1.27,-0.24,13.369,11.765,03_XX0002,3
1030230,2200,19.464,4.02,1.25,-0.08,12.922,11.551,03_XX0002,3
1030231,2300,19.373,3.951,1.25,0.13,12.507,11.323,03_XX0002,3
1030232,2400,19.314,3.855,1.28,0.37,12.133,11.095,03_XX0002,3
1030233,2500,19.294,3.741,1.33,0.64,11.8,10.875,03_XX0002,3
1030234,2600,19.315,3.623,1.4,0.88,11.506,10.672,03_XX0002,3
1030235,2700,19.376,3.506,1.5,1.07,11.243,10.488,03_XX0002,3
1030236,2800,19.472,3.395,1.62,1.21,11.003,10.327,03_XX0002,3
1030237,2900,19.597,3.289,1.74,1.3,10.78,10.184,03_XX0002,3
1030238,3000,19.746,3.186,1.87,1.33,10.572,10.059,03_XX0002,3
1030239,3100,19.914,3.083,2.01,1.3,10.38,9.949,03_XX0002,3
1030240,3200,20.101,2.976,2.13,1.23,10.201,9.855,03_XX0002,3
1030241,3300,20.302,2.867,2.25,1.14,10.034,9.775,03_XX0002,3
1030242,3400,20.514,2.755,2.36,1.03,9.875,9.706,03_XX0002,3
1030243,3500,20.734,2.641,2.46,0.89,9.721,9.642,03_XX0002,3
1030244,3600,20.959,2.523,2.54,0.7,9.569,9.578,03_XX0002,3
1030245,3700,21.186,2.4,2.6,0.47,9.419,9.513,03_XX0002,3
1030246,3800,21.416,2.267,2.63,0.23,9.27,9.447,03_XX0002,3
1030247,3900,21.649,2.126,2.64,0.02,9.12,9.384,03_XX0002,3
1030248,4000,21.883,1.976,2.63,-0.13,8.967,9.326,03_XX0002,3
1030249,4100,22.113,1.821,2.62,-0.21,8.807,9.27,03_XX0002,3
1030250,4200,22.336,1.663,2.59,-0.23,8.638,9.215,03_XX0002,3
1030251,4300,22.544,1.501,2.57,-0.23,8.458,9.16,03_XX0002,3
1030252,4400,22.735,1.338,2.55,-0.22,8.265,9.102,03_XX0002,3
1030253,4500,22.909,1.171,2.53,-0.19,8.06,9.042,03_XX0002,3
1030254,4600,23.069,0.998,2.51,-0.13,7.847,8.975,03_XX0002,3
1030255,4700,23.217,0.815,2.5,-0.02,7.633,8.9,03_XX0002,3
1030256,4800,23.36,0.619,2.51,0.12,7.425,8.821,03_XX0002,3
1030257,4900,23.499,0.411,2.53,0.26,7.226,8.746,03_XX0002,3
1030258,5000,23.635,0.194,2.56,0.36,7.038,8.681,03_XX0002,3
1030259,5100,23.768,-0.03,2.6,0.37,6.858,8.632,03_XX0002,3
1030260,5200,23.895,-0.263,2.63,0.31,6.684,8.6,03_XX0002,3
