,PlayerID,TeamID,Ts,X,Y,Acceleration,Snelheid,Ts,TeamCentXA,TeamCentYA,LengthA,WidthA,TeamCentXB,TeamCentYB,LengthB,WidthB,distToCent,SpreadA,stdSpreadA,SpreadB,stdSpreadB,SurfaceA,SumVerticesA,ShapeRatioA,SurfaceB,SumVerticesB,ShapeRatioB,vNorm,distFrame,avgRelSpeedPlayerBall,control,distToBall,InPossession,ballPosession
3852,07B,XX0002,10.0,12.733,-16.682000000000002,0.7,4.15,10.0,,,,,,,,,4.052572496942556,,,,,,,,,,,4.230936657526291,0.4230936657526276,0.38518518518518513,0.8516323731138546,10.874588773834164,0,
3853,07B,XX0002,10.1,12.38,-16.444000000000006,0.51,4.21,10.1,,,,,,,,,3.9220409649286623,,,,,,,,,,,4.2702019858550315,0.4270201985855016,0.3640483383685801,0.8674688073310758,11.07861024677735,0,
3854,07B,XX0002,10.2,12.015999999999998,-16.218,0.31,4.25,10.2,,,,,,,,,3.808853918641894,,,,,,,,,,,4.29793555093605,0.42979355509360734,0.34514637904468415,0.8808739770323433,11.247535952376412,0,
3855,07B,XX0002,10.3,11.647,-15.995,0.12,4.27,10.3,,,,,,,,,3.7031718658156527,,,,,,,,,,,4.3133397733078915,0.43133397733079143,0.3275590551181103,0.8927050654101307,11.415419089985264,0,
3856,07B,XX0002,10.4,11.28,-15.768,-0.03,4.27,10.4,,,,,,,,,3.5997126618570383,,,,,,,,,,,4.317652718781361,0.4317652718781346,0.3146067415730338,0.9010225981567983,11.569058388650305,0,
3857,07B,XX0002,10.5,10.92,-15.529000000000002,-0.14,4.26,10.5,,,,,,,,,3.4962560057654883,,,,,,,,,,,4.3136788243911,0.43136788243910845,0.30163934426229505,0.9090137059930127,11.709333584794654,0,
3858,07B,XX0002,10.6,10.572,-15.275,-0.19,4.25,10.6,,,,,,,,,3.3956993279175682,,,,,,,,,,,4.297246211238099,0.4297246211238084,0.28691275167785235,0.9176810729246431,11.872547325658466,0,
3859,07B,XX0002,10.7,10.238,-15.005999999999998,-0.19,4.23,10.7,,,,,,,,,3.3035183910991894,,,,,,,,,,,4.264985345813016,0.4264985345813039,0.27444253859348194,0.9246812930103652,12.021516751225693,0,
3860,07B,XX0002,10.8,9.92,-14.725,-0.13,4.21,10.8,,,,,,,,,3.22437072340999,,,,,,,,,,,4.210427531735912,0.42104275317359346,0.25749559082892415,0.9336960207036633,12.144270459768261,0,
3861,07B,XX0002,10.9,9.62,-14.434,-0.03,4.2,10.9,,,,,,,,,3.1582424288945004,,,,,,,,,,,4.150933629919908,0.41509336299198935,0.23636363636363633,0.9441322314049587,12.279145776478101,0,
3862,07B,XX0002,11.0,9.339,-14.132,0.08,4.2,11.0,,,,,,,,,3.1015065520746483,,,,,,,,,,,4.102499238269292,0.41024992382692776,0.21348314606741567,0.9544249463451585,12.403493459505674,0,
3863,07B,XX0002,11.1,9.078,-13.818,0.18,4.22,11.1,,,,,,,,,3.0498885510053833,,,,,,,,,,,4.082707435023988,0.4082707435023973,0.17254901960784313,0.9702268358323721,12.531425816721734,0,
3864,07B,XX0002,11.2,8.837,-13.488,0.26,4.24,11.2,,,,,,,,,2.999460695326731,,,,,,,,,,,4.1119855301301635,0.41119855301301855,0.12033195020746888,0.9855202217592672,12.655267045779793,0,
3865,07B,XX0002,11.3,8.613999999999999,-13.139,0.32,4.27,11.3,,,,,,,,,2.9503807570498863,,,,,,,,,,,4.183733380606337,0.4183733380606359,0.08172043010752704,0.9933217713030408,12.758158370235101,0,
3866,07B,XX0002,11.4,8.408999999999999,-12.769,0.37,4.3,11.4,,,,,,,,,2.902958664580752,,,,,,,,,,,4.291471192959369,0.42914711929593535,0.05077262693156742,0.9974221403544679,12.846820812948238,0,
3867,07B,XX0002,11.5,8.219,-12.377,0.41,4.34,11.5,,,,,,,,,2.8618897198520856,,,,,,,,,,,4.400820946141767,0.44008209461417513,0.09958506224066398,0.990082815378523,12.922772032346622,0,
3868,07B,XX0002,11.6,8.042,-11.969,0.4,4.38,11.6,,,,,,,,,2.8334246734588313,,,,,,,,,,,4.476544426228801,0.4476544426228785,0.18888888888888897,0.964320987654321,12.953926972157902,0,
3869,07B,XX0002,11.7,7.876,-11.55,0.34,4.42,11.7,,,,,,,,,2.821776975156022,,,,,,,,,,,4.522059818268631,0.4522059818268655,0.26210350584307185,0.9313017522247709,12.925270325993186,0,
3870,07B,XX0002,11.8,7.717,-11.125,0.2,4.45,11.8,,,,,,,,,2.831377026778419,,,,,,,,,,,4.537141170384691,0.45371411703847153,0.3288084464555052,0.8918850055395171,12.75225478101814,0,
3871,07B,XX0002,11.9,7.561,-10.699000000000002,-0.03,4.46,11.9,,,,,,,,,2.865919343936676,,,,,,,,,,,4.522568407442851,0.45225684074428346,0.3915416098226467,0.8466951677774903,12.673861645134052,0,
3872,07B,XX0002,12.0,7.405,-10.276,-0.32,4.44,12.0,,,,,,,,,2.9273856923431762,,,,,,,,,,,4.499649986387854,0.4499649986387838,0.44499999999999995,0.8019750000000001,12.936403093595993,0,
3873,07B,XX0002,12.1,7.246,-9.856,-0.63,4.4,12.1,,,,,,,,,3.01620845263587,,,,,,,,,,,4.482214854288013,0.4482214854287997,0.49886104783599083,0.7511376549519773,13.33591039262037,0,
3874,07B,XX0002,12.2,7.084,-9.439,-0.91,4.32,12.2,,,,,,,,,3.1299860124314502,,,,,,,,,,,4.4465098673003975,0.4446509867300421,0.5339805825242718,0.7148647374870394,13.751524460946138,0,
3875,07B,XX0002,12.3,6.919,-9.029,-1.13,4.22,12.3,,,,,,,,,3.264266239546743,,,,,,,,,,,4.376996687227419,0.43769966872274424,0.5377875136911282,0.7107845901179146,14.202539561641784,0,
3876,07B,XX0002,12.4,6.752000000000002,-8.629,-1.26,4.09,12.4,,,,,,,,,3.4137335587179827,,,,,,,,,,,4.2582684274244755,0.42582684274244603,0.560687432867884,0.6856296026240221,14.695417585084137,0,
3877,07B,XX0002,12.5,6.584,-8.246,-1.3,3.97,12.5,,,,,,,,,3.5713869808440175,,,,,,,,,,,4.077207990770167,0.40772079907701525,0.5632563256325632,0.6827423116349038,15.184478160279333,0,
3878,07B,XX0002,12.6,6.416,-7.886,-1.27,3.84,12.6,,,,,,,,,3.731390209099279,,,,,,,,,,,3.8531188665806972,0.38531188665806837,0.5514018691588786,0.6959559786880949,15.742514570423623,0,
3879,07B,XX0002,12.7,6.249,-7.552,-1.21,3.71,12.7,,,,,,,,,3.8893177937559242,,,,,,,,,,,3.6159715153745227,0.3615971515374542,0.5385572139303482,0.7099561273235813,16.052506969317907,0,
3880,07B,XX0002,12.8,6.085,-7.2429999999999986,-1.11,3.6,12.8,,,,,,,,,4.042856355647168,,,,,,,,,,,3.412220684539591,0.3412220684539609,0.5187165775401069,0.7309331121850782,15.792214410905139,0,
3881,07B,XX0002,12.9,5.9220000000000015,-6.9529999999999985,-0.96,3.49,12.9,,,,,,,,,4.1950238181339,,,,,,,,,,,3.2751832009828146,0.3275183200982803,0.49273255813953487,0.7572146261492698,14.880296401617812,0,
3882,07B,XX0002,13.0,5.7570000000000014,-6.676,-0.71,3.41,13.0,,,,,,,,,4.349630056464475,,,,,,,,,,,3.2160379350996475,0.3216037935099636,0.4595879556259904,0.7887789110435226,13.985040650638096,0,
3883,07B,XX0002,13.1,5.582000000000002,-6.407,-0.35,3.35,13.1,,,,,,,,,4.514839697693346,,,,,,,,,,,3.2163527480673033,0.3216352748067292,0.41021126760563376,0.8317267159293791,13.113847223450486,0,
3884,07B,XX0002,13.2,5.391,-6.147,0.06,3.34,13.2,,,,,,,,,4.694180554088237,,,,,,,,,,,3.241392447698969,0.32413924476989864,0.38262476894639563,0.8535982861887174,12.231529135803095,0,
3885,07B,XX0002,13.3,5.178,-5.9,0.45,3.37,13.3,,,,,,,,,4.89011651317192,,,,,,,,,,,3.2675985065487936,0.3267598506548811,0.4056437389770723,0.8354531570287008,11.349874228378042,0,
3886,07B,XX0002,13.4,4.939,-5.675,0.73,3.43,13.4,,,,,,,,,5.101668867283036,,,,,,,,,,,3.2995492116348406,0.3299549211634829,0.38420107719928187,0.8523895322789115,10.47615740622486,0,
3887,07B,XX0002,13.5,4.669,-5.48,0.86,3.51,13.5,,,,,,,,,5.329592033911589,,,,,,,,,,,3.372925288232763,0.3372925288232751,0.35714285714285715,0.8724489795918368,9.598397470411403,0,
3888,07B,XX0002,13.6,4.3660000000000005,-5.319,0.84,3.59,13.6,,,,,,,,,5.574005451073315,,,,,,,,,,,3.506572400507377,0.35065724005073645,0.3314711359404097,0.8901268860383744,8.716564690289404,0,
3889,07B,XX0002,13.7,4.03,-5.191,0.73,3.67,13.7,,,,,,,,,5.836414531780351,,,,,,,,,,,3.674833329553857,0.36748333295538765,0.3101503759398497,0.9038067443043699,7.830321577049055,0,
3890,07B,XX0002,13.8,3.666,-5.095,0.57,3.74,13.8,,,,,,,,,6.1145840002299225,,,,,,,,,,,3.8478078174461725,0.3847807817446193,0.23828920570264764,0.9432182544456013,6.960883636435823,0,
3891,07B,XX0002,13.9,3.279,-5.023,0.41,3.79,13.9,,,,,,,,,6.408251667167268,,,,,,,,,,,3.9843255389087022,0.3984325538908688,0.32442067736185387,0.8947512241000759,6.097231502903592,0,
3892,07B,XX0002,14.0,2.879,-4.97,0.22,3.82,14.0,,,,,,,,,6.711938450894423,,,,,,,,,,,4.053520075193916,0.40535200751939016,0.5188916876574309,0.7307514164800232,5.254916364700774,0,
3893,07B,XX0002,14.1,2.474,-4.927,-0.04,3.83,14.1,,,,,,,,,7.021132004748178,,,,,,,,,,,4.0440079129497395,0.40440079129497253,0.6204162537165511,0.6150836721243201,4.4541509853169545,1,
3894,07B,XX0002,14.2,2.075,-4.882,-0.35,3.81,14.2,,,,,,,,,7.3286020111626025,,,,,,,,,,,3.9606217946175892,0.39606217946176103,0.6976190476190476,0.5133276643990929,3.658391176459948,1,
3895,07B,XX0002,14.3,1.689,-4.8210000000000015,-0.65,3.76,14.3,,,,,,,,,7.628480078891834,,,,,,,,,,,3.841939614309398,0.38419396143094187,0.7415807560137457,0.4500579823100813,3.445768564486014,1,
3896,07B,XX0002,14.4,1.321,-4.734,-0.89,3.68,14.4,,,,,,,,,7.915086189576825,,,,,,,,,,,3.7176639170317856,0.3717663917031772,0.771570453134699,0.40467903584951526,4.370827839208494,0,
3897,07B,XX0002,14.5,0.974,-4.617,-1.02,3.59,14.5,,,,,,,,,8.183173676100436,,,,,,,,,,,3.5915908731368744,0.3591590873136862,0.7915214866434379,0.37349373618176196,6.826493243239899,0,
3898,07B,XX0002,14.6,0.6509999999999999,-4.475,-1.05,3.48,14.6,,,,,,,,,8.427738675948763,,,,,,,,,,,3.4615747861342077,0.34615747861341956,0.8076285240464345,0.34773616714657785,8.557907512937959,0,
3899,07B,XX0002,14.7,0.35200000000000004,-4.313,-1.02,3.38,14.7,,,,,,,,,8.645870145827567,,,,,,,,,,,3.3330804070708933,0.3333080407070911,0.8210693488618317,0.3258451243596078,9.371901461283086,0,
3900,07B,XX0002,14.8,0.08,-4.131,-1.0,3.28,14.8,,,,,,,,,8.834393354038765,,,,,,,,,,,3.1999999999999815,0.31999999999999984,0.836163836163836,0.3008300390917775,10.460592956424602,0,
3901,07B,XX0002,14.9,-0.16,-3.929,-1.02,3.17,14.9,,,,,,,,,8.988459025029155,,,,,,,,,,,3.094175980774216,0.3094175980774205,0.8417373939091363,0.2914781596950555,11.672676856659743,0,
3902,07B,XX0002,15.0,-0.366,-3.702,-1.03,3.07,15.0,,,,,,,,,9.107800399421501,,,,,,,,,,,3.0368775082311212,0.30368775082311106,0.8330614464382816,0.3060086264581581,12.938628868624372,0,
3903,07B,XX0002,15.1,-0.536,-3.452,-0.98,2.97,15.1,,,,,,,,,9.191622184817529,,,,,,,,,,,2.991926636801119,0.2991926636801108,0.8240521327014217,0.32093808259023837,14.159203720548696,0,
3904,07B,XX0002,15.2,-0.669,-3.1860000000000004,-0.82,2.88,15.2,,,,,,,,,9.238936668271442,,,,,,,,,,,2.933428028774511,0.2933428028774527,0.8096497025776602,0.3444673591159063,15.394443965275263,0,
3905,07B,XX0002,15.3,-0.77,-2.914,-0.6,2.81,15.3,,,,,,,,,9.253885631952459,,,,,,,,,,,2.8384194545556354,0.28384194545556507,0.7957848837209301,0.36672641884126567,16.630949100998418,0,
3906,07B,XX0002,15.4,-0.841,-2.645,-0.44,2.76,15.4,,,,,,,,,9.236947316024285,,,,,,,,,,,2.69874044694929,0.26987404469492804,0.780952380952381,0.3901133786848072,17.872173902466372,0,
3907,07B,XX0002,15.5,-0.882,-2.386,-0.47,2.71,15.5,,,,,,,,,9.187087417396006,,,,,,,,,,,2.5598144464003725,0.25598144464003636,0.7728415758591785,0.40271589862350177,19.104380911194163,0,
3908,07B,XX0002,15.6,-0.8959999999999999,-2.136,-0.7,2.66,15.6,,,,,,,,,9.10818702555904,,,,,,,,,,,2.495020039999687,0.2495020039999678,0.769297484822203,0.4081813798462324,20.31401351284379,0,
3909,07B,XX0002,15.7,-0.88,-1.887,-1.04,2.57,15.7,,,,,,,,,9.002088327504813,,,,,,,,,,,2.5223104487750767,0.252231044877509,0.7672101449275361,0.411388593520269,21.540288322118627,0,
3910,07B,XX0002,15.8,-0.8370000000000001,-1.635,-1.35,2.45,15.8,,,,,,,,,8.874916889379218,,,,,,,,,,,2.5950433522390193,0.2595043352239033,0.7684310018903591,0.40951379533377896,22.594217778006833,0,
3911,07B,XX0002,15.9,-0.769,-1.38,-1.54,2.31,15.9,,,,,,,,,8.731523340817436,,,,,,,,,,,2.636479660456354,0.26364796604563445,0.7706057596822243,0.4061667631445819,23.614379877523785,0,
3912,07B,XX0002,16.0,-0.682,-1.131,-1.63,2.15,16.0,,,,,,,,,8.575285485935105,,,,,,,,,,,2.5477686315676187,0.25477686315676323,0.7762747138397502,0.3973975686530139,24.66283637378313,0,
3913,07B,XX0002,16.1,-0.5820000000000001,-0.906,-1.71,1.98,16.1,,,,,,,,,8.40593766235933,,,,,,,,,,,2.2875860639547554,0.22875860639547474,0.7847826086956521,0.384116257088847,25.64961255067998,0,
3914,07B,XX0002,16.2,-0.481,-0.72,-1.85,1.8,16.2,,,,,,,,,8.226636303360479,,,,,,,,,,,1.9019200824430178,0.1901920082443011,0.7914252607184241,0.3736460566967744,26.63407651862553,0,
3915,07B,XX0002,16.3,-0.386,-0.58,-2.03,1.61,16.3,,,,,,,,,8.038953750127826,,,,,,,,,,,1.502065244921137,0.15020652449211316,0.8046116504854368,0.35260009190310126,27.58119765347401,0,
3916,07B,XX0002,16.4,-0.303,-0.478,-2.15,1.4,16.4,,,,,,,,,7.849061702095723,,,,,,,,,,,1.174148627729906,0.11741486277299018,0.825,0.3193750000000001,28.429855944059934,0,
3917,07B,XX0002,16.5,-0.234,-0.401,-2.07,1.18,16.5,,,,,,,,,7.663001591310666,,,,,,,,,,,0.9355479677707471,0.09355479677707604,0.8473479948253558,0.2820013756654487,29.267681100490346,0,
3918,07B,XX0002,16.6,-0.18,-0.337,-1.75,0.99,16.6,,,,,,,,,7.4868678557362145,,,,,,,,,,,0.7824321056807431,0.07824321056807403,0.866576819407008,0.2490446160664338,30.09867314351249,0,
3919,07B,XX0002,16.7,-0.136,-0.279,-1.25,0.84,16.7,,,,,,,,,7.319540682423517,,,,,,,,,,,0.6690478308760938,0.06690478308760914,0.8833333333333333,0.21972222222222226,30.882575945021166,0,
3920,07B,XX0002,16.8,-0.101,-0.229,-0.71,0.74,16.8,,,,,,,,,7.160535193996523,,,,,,,,,,,0.5727346680619229,0.05727346680619208,0.8939828080229226,0.20079473895945021,31.633048303949465,0,
3921,07B,XX0002,16.9,-0.07200000000000001,-0.184,-0.24,0.69,16.9,,,,,,,,,7.009337352700821,,,,,,,,,,,0.5173248495867977,0.05173248495867959,0.8989751098096633,0.19184375194270376,32.351829994607726,0,
3922,07B,XX0002,17.0,-0.045,-0.142,0.14,0.69,17.0,,,,,,,,,6.863970190557321,,,,,,,,,,,0.5110772935672182,0.051107729356722545,0.8962406015037595,0.19675278421617937,33.06605803539333,0,
3923,07B,XX0002,17.1,-0.02,-0.096,0.46,0.72,17.1,,,,,,,,,6.728593652256769,,,,,,,,,,,0.5636488268416814,0.056364882684167936,0.8881987577639752,0.2111029667065314,33.7530846738487,0,
3924,07B,XX0002,17.2,0.003,-0.04,0.75,0.78,17.2,,,,,,,,,6.606695363026414,,,,,,,,,,,0.6595642500924384,0.0659564250092436,0.8753993610223642,0.2336759587216366,34.41386232319761,0,
3925,07B,XX0002,17.3,0.025,0.028,0.99,0.87,17.3,,,,,,,,,6.498480926752951,,,,,,,,,,,0.7864000254323384,0.07864000254323496,0.855,0.2689750000000001,35.061970523631445,0,
3926,07B,XX0002,17.400000000000002,0.047,0.111,1.13,0.98,17.400000000000002,,,,,,,,,6.406208761366966,,,,,,,,,,,0.923106169408487,0.09231061694084837,0.8393442622950819,0.2955012093523248,35.69917735746862,0,
3927,07B,XX0002,17.5,0.07400000000000001,0.206,1.14,1.09,17.5,,,,,,,,,6.324434873652694,,,,,,,,,,,1.0660675400742683,0.10660675400742645,0.8294209702660407,0.3120608540829397,36.33641140784268,0,
3928,07B,XX0002,17.6,0.109,0.315,1.01,1.2,17.6,,,,,,,,,6.253120208912302,,,,,,,,,,,1.235040485166385,0.12350404851663806,0.8219584569732937,0.32438429501008204,36.95796079331218,0,
3929,07B,XX0002,17.7,0.156,0.439,0.79,1.29,17.7,,,,,,,,,6.190723086913432,,,,,,,,,,,1.4122499778721913,0.14122499778721864,0.8218232044198895,0.3246066206770244,37.57538675782326,0,
3930,07B,XX0002,17.8,0.212,0.578,0.52,1.36,17.8,,,,,,,,,6.140878552511376,,,,,,,,,,,1.5534638714819982,0.15534638714820478,0.823146944083225,0.3224291084464481,38.0181073963447,0,
3931,07B,XX0002,17.900000000000006,0.275,0.726,0.26,1.4,17.900000000000006,,,,,,,,,6.102914098680053,,,,,,,,,,,1.6282045326064003,0.16282045326063946,0.8275862068965517,0.3151010701545779,37.9778465555908,0,
3932,07B,XX0002,18.0,0.341,0.877,0.0,1.41,18.0,,,,,,,,,6.076605409068509,,,,,,,,,,,1.627613283307837,0.16276132833078022,0.8343125734430082,0.30392252979490497,37.71100828670589,0,
3933,07B,XX0002,18.1,0.406,1.024,-0.27,1.4,18.1,,,,,,,,,6.0600282989001855,,,,,,,,,,,1.5571528505577126,0.1557152850557707,0.8405466970387243,0.293481250097291,37.3888980447405,0,
3934,07B,XX0002,18.2,0.471,1.16,-0.52,1.36,18.2,,,,,,,,,6.047327428960487,,,,,,,,,,,1.4468759449241049,0.14468759449240998,0.8497237569060774,0.2779695369494215,37.06940045374351,0,
3935,07B,XX0002,18.3,0.539,1.281,-0.72,1.29,18.3,,,,,,,,,6.032469373631468,,,,,,,,,,,1.3096278097230547,0.13096278097230502,0.8617363344051446,0.2574104899659847,36.78885812307851,0,
3936,07B,XX0002,18.4,0.61,1.382,-0.82,1.21,18.4,,,,,,,,,6.010898908312334,,,,,,,,,,,1.1736481585211194,0.11736481585211152,0.8677595628415301,0.2469933410970766,36.55106510076006,0,
3937,07B,XX0002,18.5,0.6859999999999999,1.464,-0.81,1.13,18.5,,,,,,,,,5.98190205108378,,,,,,,,,,,1.064906099146759,0.1064906099146774,0.8695150115473441,0.24394364469382201,36.36288460779755,0,
3938,07B,XX0002,18.6,0.7659999999999999,1.527,-0.71,1.05,18.6,,,,,,,,,5.946621654976716,,,,,,,,,,,0.9680005165287898,0.09680005165287864,0.8702101359703338,0.24273431925449318,36.22043800121694,0,
3939,07B,XX0002,18.7,0.846,1.5730000000000002,-0.56,0.99,18.7,,,,,,,,,5.908343456223089,,,,,,,,,,,0.8900000000000049,0.08900000000000018,0.8662162162162161,0.24966946676406154,36.1036210095331,0,
3940,07B,XX0002,18.8,0.926,1.605,-0.4,0.94,18.8,,,,,,,,,5.869679477219285,,,,,,,,,,,0.8459462157844337,0.08459462157844308,0.8609467455621302,0.25877070130597657,36.01830708126078,0,
3941,07B,XX0002,18.9,1.006,1.628,-0.26,0.91,18.9,,,,,,,,,5.8334309440081995,,,,,,,,,,,0.8258480489775373,0.08258480489775344,0.8527508090614886,0.27281605764497663,35.971155666728315,0,
3942,07B,XX0002,19.0,1.086,1.646,-0.14,0.89,19.0,,,,,,,,,5.802133290351771,,,,,,,,,,,0.8319855767980475,0.08319855767980594,0.8419182948490231,0.2911735847985133,35.94254633439317,0,
3943,07B,XX0002,19.1,1.168,1.666,-0.04,0.88,19.1,,,,,,,,,5.780347112028583,,,,,,,,,,,0.8513078174197661,0.08513078174197632,0.8277886497064579,0.31476595141715913,35.91734088152963,0,
3944,07B,XX0002,19.2,1.251,1.6880000000000002,0.04,0.88,19.2,,,,,,,,,5.769421388408443,,,,,,,,,,,0.8757425420750126,0.08757425420750095,0.8044444444444445,0.35286913580246904,35.90203076428965,0,
3945,07B,XX0002,19.3,1.337,1.712,0.09,0.89,19.3,,,,,,,,,5.769492327666991,,,,,,,,,,,0.9052071586106734,0.09052071586106701,0.7752525252525252,0.39898352208958276,35.89535241504114,0,
3946,07B,XX0002,19.4,1.425,1.7380000000000002,0.11,0.9,19.4,,,,,,,,,5.78163430954053,,,,,,,,,,,0.9176055797563607,0.09176055797563575,0.7464788732394366,0.44276929180718105,35.891883887586616,0,
3947,07B,XX0002,19.5,1.513,1.764,0.1,0.91,19.5,,,,,,,,,5.803706780730244,,,,,,,,,,,0.9238235762308598,0.09238235762308729,0.7191358024691358,0.48284369760707213,35.893175521260304,0,
3948,07B,XX0002,19.6,1.602,1.791,0.07,0.92,19.6,,,,,,,,,5.8337914807886575,,,,,,,,,,,0.928614559437879,0.09286145594378757,0.6912751677852349,0.5221386424034953,35.85624107460234,0,
3949,07B,XX0002,19.7,1.6909999999999998,1.817,0.05,0.92,19.7,,,,,,,,,5.868725527941654,,,,,,,,,,,0.93061807418511,0.09306180741851067,0.6605166051660517,0.5637178142999142,35.758177036868084,0,
3950,07B,XX0002,19.8,1.781,1.842,0.03,0.93,19.8,,,,,,,,,5.906806244347655,,,,,,,,,,,0.9306180741851139,0.09306180741851106,0.6204081632653061,0.6150937109537693,35.69920270818383,0,
3951,07B,XX0002,19.9,1.87,1.868,0.04,0.93,19.9,,,,,,,,,5.949554667687461,,,,,,,,,,,0.9272000862812946,0.09272000862812749,0.5991379310344827,0.6410337395957195,35.654364459347754,0,
3952,09B,XX0002,0.0,-21.132,2.046,0.2,0.16,0.0,,,,,,,,,31.68172239320331,,,,,,,,,,,0.2563201123595008,0.025632011235950082,,,,0,
3953,09B,XX0002,0.1,-21.156,2.037,0.51,0.2,0.1,,,,,,,,,31.51466000841959,,,,,,,,,,,0.27681221071331513,0.027681221071331516,0.9748743718592965,0.04961995909194217,14.619161125044076,0,
3954,09B,XX0002,0.2,-21.185,2.03,0.65,0.26,0.2,,,,,,,,,31.493029491125895,,,,,,,,,,,0.30907118921051807,0.030907118921051805,,,,0,
3955,09B,XX0002,0.3,-21.217,2.027,0.75,0.33,0.3,,,,,,,,,31.46122615771845,,,,,,,,,,,0.32503845926290303,0.032503845926290305,0.9678675754625121,0.06323235636831837,11.585116702044912,0,
3956,09B,XX0002,0.4,-21.25,2.031,0.79,0.41,0.4,,,,,,,,,31.41654454198739,,,,,,,,,,,0.338378486313766,0.0338378486313766,0.9637809187279152,0.07112634069597579,10.192137803228526,0,
3957,09B,XX0002,0.5,-21.281,2.049,0.66,0.49,0.5,,,,,,,,,31.35715489919168,,,,,,,,,,,0.38577843381919347,0.03857784338191934,0.9602272727272727,0.07796358471074383,8.881087827513023,0,
3958,09B,XX0002,0.6,-21.307,2.083,0.47,0.54,0.6,,,,,,,,,31.28287845618002,,,,,,,,,,,0.5036119537898236,0.05036119537898238,0.9565567176186646,0.08499924597860642,7.657771281515268,0,
3959,09B,XX0002,0.7000000000000001,-21.33,2.137,0.4,0.58,0.7000000000000001,,,,,,,,,31.19832989437651,,,,,,,,,,,0.64195015382816,0.06419501538281602,0.9506802721088435,0.09620702022305516,6.509462804256584,1,
3960,09B,XX0002,0.8,-21.347,2.205,0.36,0.62,0.8,,,,,,,,,31.103596884291306,,,,,,,,,,,0.7383935265155022,0.0738393526515502,0.94337899543379,0.11003607097433321,5.4023568930606585,1,
3961,09B,XX0002,0.9,-21.358,2.282,0.34,0.65,0.9,,,,,,,,,31.00041469464029,,,,,,,,,,,0.7840918313565087,0.07840918313565086,0.9324324324324323,0.1305697589481375,4.361119695674496,1,
3962,09B,XX0002,1.0,-21.363000000000003,2.361,0.28,0.68,1.0,,,,,,,,,30.890792596093686,,,,,,,,,,,0.7801442174367521,0.07801442174367523,0.9193357058125742,0.15482186001809606,3.3733462615035563,1,
3963,09B,XX0002,1.1,-21.361,2.438,0.16,0.71,1.1,,,,,,,,,30.775389516101477,,,,,,,,,,,0.7474122022017035,0.07474122022017032,0.9035326086956522,0.18362882502362943,2.439999385245826,1,
3964,09B,XX0002,1.2,-21.351,2.51,0.01,0.72,1.2,,,,,,,,,30.653779070679843,,,,,,,,,,,0.714860126178541,0.07148601261785409,0.8866141732283465,0.21391530783061563,1.5484301727879115,1,
3965,09B,XX0002,1.3,-21.332,2.5780000000000003,-0.08,0.71,1.3,,,,,,,,,30.526194188809267,,,,,,,,,,,0.6894925670375235,0.06894925670375233,0.8690036900369004,0.24483258670225083,1.0117835736954819,1,
3966,09B,XX0002,1.4,-21.305,2.64,-0.04,0.7,1.4,,,,,,,,,30.395365055811276,,,,,,,,,,,0.6709135562798038,0.06709135562798037,0.8468271334792122,0.2828838060033805,0.873439179336488,1,
3967,09B,XX0002,1.5,-21.27,2.697,0.12,0.71,1.5,,,,,,,,,30.26233564164543,,,,,,,,,,,0.6713605588653476,0.06713605588653482,0.8075880758807588,0.3478014996952138,0.8766601393926843,1,
3968,09B,XX0002,1.6,-21.228,2.75,0.35,0.73,1.6,,,,,,,,,30.129775087963065,,,,,,,,,,,0.6656200117183776,0.06656200117183775,0.761437908496732,0.4202123115041224,0.9328204543211964,1,
3969,09B,XX0002,1.7,-21.181,2.7960000000000003,0.55,0.77,1.7,,,,,,,,,30.00217483384047,,,,,,,,,,,0.6504805915629129,0.06504805915629128,0.6932270916334661,0.519436199425406,0.7666452895570416,1,
3970,09B,XX0002,1.8,-21.127,2.832,0.68,0.84,1.8,,,,,,,,,29.87921538087738,,,,,,,,,,,0.6730713186579689,0.06730713186579687,0.6455696202531647,0.5832398654061848,0.7886406025560668,1,
3971,09B,XX0002,1.9,-21.061,2.857,0.76,0.91,1.9,,,,,,,,,29.75804510152612,,,,,,,,,,,0.7591607207963409,0.07591607207963408,0.6345381526104418,0.5973613328817278,0.9132798037841409,1,
3972,09B,XX0002,2.0,-20.98,2.87,0.81,0.99,2.0,,,,,,,,,29.637095655906563,,,,,,,,,,,0.909972527057824,0.09099725270578249,0.6192307692307693,0.6165532544378698,0.8744169486006101,1,
3973,09B,XX0002,2.1,-20.88,2.8760000000000003,0.88,1.07,2.1,,,,,,,,,29.513328189589977,,,,,,,,,,,1.0909285036151435,0.10909285036151445,0.6109090909090908,0.6267900826446282,0.7404383836620029,1,
3974,09B,XX0002,2.2,-20.762,2.879,1.01,1.17,2.2,,,,,,,,,29.388966131261963,,,,,,,,,,,1.2512094149262145,0.12512094149262157,0.5776173285198556,0.6663582217935853,1.0062628881162232,1,
3975,09B,XX0002,2.3000000000000003,-20.63,2.887,1.2,1.28,2.3000000000000003,,,,,,,,,29.26891121512736,,,,,,,,,,,1.36573240424326,0.1365732404243258,0.5508771929824562,0.6965343182517697,1.4184625479722743,1,
