Timestamp,X,Y,Snelheid,Acceleration,dist to closest home,dist to closest visitor,Naam,Shirt,
1400,9.639,-20.2,4.06,-0.59,18.683,8.492,17_XX0001,17,
1400,45.068,-0.523,0.43,0.6,40.526,24.973,26_XX0002,26,
1400,13.38,18.33,1.72,-0.03,12.324,14.486,02_XX0002,2,
1400,20.442,3.624,1.47,-0.04,16.794,12.276,03_XX0002,3,
1400,21.398,-12.997,0.73,-0.05,13.79,13.182,05_XX0002,5,
1400,17.739,-25.66,0.96,-0.12,9.769,13.182,06_XX0002,6,
1400,-0.921,20.637,1.54,-0.31,4.892,14.486,04_XX0002,4,
1400,-7.955,-8.088,4.57,-1.27,10.746,14.239,08_XX0002,8,
1400,-5.926,6.006,1.64,-2.85,3.794,14.239,10_XX0002,10,
1400,,,0,0,0,0,23_XX0002,23,
1400,8.184,2.96,1.27,0.73,5.791,12.276,07_XX0002,7,
1400,-21.305,2.64,0.7,-0.04,13.593,15.742,09_XX0002,9,
1400,8.162,-11.838,1.45,0.68,8.492,13.287,11_XX0002,11,
1400,,,0,0,0,0,21_XX0002,21,
1400,,,0,0,0,0,25_XX0002,25,
1400,0,0,0,,,,,,
1400,0,0,0,,,,,,
1500,-20.447,2.999,3.69,-7.4,12.669,0.876,ball,5,
1500,-49.113,1.327,0.06,0.25,31.999,27.877,01_XX0001,1,
1500,,,0,0,0,0,03_XX0001,3,
1500,-8.624,-23.306,2.1,-0.01,16.024,15.208,04_XX0001,4,
1500,-20.058,-12.08,0.77,-0.83,16.024,12.301,05_XX0001,5,
1500,-5.415,22.609,0.44,0.3,14.743,4.783,15_XX0001,15,
1500,-8.937,8.293,0.56,-0.13,14.046,3.657,29_XX0001,29,
1500,3.794,-0.682,3.12,0.72,3.176,5.609,06_XX0001,6,
1500,1.204,-2.52,1.54,-0.68,3.176,8.776,10_XX0001,10,
1500,,,0,0,0,0,18_XX0001,18,
1500,,,0,0,0,0,23_XX0001,23,
1500,,,0,0,0,0,11_XX0001,11,
1500,5.061,9.444,3.47,0.19,10.206,7.124,14_XX0001,14,
1500,10.041,-20.172,4,-0.62,18.926,8.447,17_XX0001,17,
1500,45.034,-0.522,0.49,0.66,40.132,25.072,26_XX0002,26,
1500,13.2,18.305,1.71,-0.17,12.032,14.454,02_XX0002,2,
1500,20.323,3.719,1.46,-0.17,16.3,12.299,03_XX0002,3,
1500,21.46,-13.037,0.73,0.04,13.464,13.055,05_XX0002,5,
1500,17.732,-25.549,0.95,-0.14,9.384,13.055,06_XX0002,6,
1500,-1.069,20.611,1.5,-0.39,4.783,14.454,04_XX0002,4,
1500,-8.419,-8.1,4.42,-1.61,11.124,14.393,08_XX0002,8,
1500,-6.017,6.091,1.36,-2.63,3.657,14.393,10_XX0002,10,
1500,,,0,0,0,0,23_XX0002,23,
1500,8.046,2.976,1.34,0.73,5.609,12.299,07_XX0002,7,
1500,-21.27,2.697,0.71,0.12,13.542,15.625,09_XX0002,9,
1500,8.111,-11.948,1.53,0.88,8.447,13.393,11_XX0002,11,
1500,,,0,0,0,0,21_XX0002,21,
1500,,,0,0,0,0,25_XX0002,25,
1500,0,0,0,,,,,,
1500,0,0,0,,,,,,
1600,-20.305,2.885,3.06,-6.38,12.595,0.933,ball,5,
1600,-49.11,1.329,0.09,0.34,31.93,27.918,01_XX0001,1,
1600,,,0,0,0,0,03_XX0001,3,
1600,-8.44,-23.408,2.09,-0.08,16.274,15.313,04_XX0001,4,
1600,-20.138,-12.095,0.69,-0.9,16.274,11.956,05_XX0001,5,
1600,-5.446,22.57,0.47,0.36,14.721,4.671,15_XX0001,15,
1600,-8.916,8.263,0.56,0.12,14.351,3.506,29_XX0001,29,
1600,4.061,-0.875,3.19,0.68,3.322,5.435,06_XX0001,6,
1600,1.257,-2.656,1.48,-0.63,3.322,8.711,10_XX0001,10,
1600,,,0,0,0,0,18_XX0001,18,
1600,,,0,0,0,0,23_XX0001,23,
1600,,,0,0,0,0,11_XX0001,11,
1600,5.395,9.334,3.49,0.17,10.295,6.871,14_XX0001,14,
1600,10.434,-20.143,3.93,-0.67,19.154,8.392,17_XX0001,17,
1600,45.003,-0.5,0.56,0.59,39.76,25.174,26_XX0002,26,
1600,13.019,18.297,1.68,-0.36,11.767,14.418,02_XX0002,2,
1600,20.2,3.807,1.44,-0.28,15.803,12.304,03_XX0002,3,
1600,21.516,-13.083,0.74,0.14,13.139,12.926,05_XX0002,5,
1600,17.728,-25.442,0.93,-0.21,9.015,12.926,06_XX0002,6,
1600,-1.215,20.59,1.46,-0.45,4.671,14.418,04_XX0002,4,
1600,-8.869,-8.101,4.25,-1.92,11.496,14.561,08_XX0002,8,
1600,-6.087,6.192,1.11,-2.25,3.506,14.384,10_XX0002,10,
1600,,,0,0,0,0,23_XX0002,23,
1600,7.926,2.946,1.41,0.71,5.435,12.304,07_XX0002,7,
1600,-21.228,2.75,0.73,0.35,13.49,15.528,09_XX0002,9,
1600,8.086,-12.086,1.63,1.13,8.392,13.467,11_XX0002,11,
1600,,,0,0,0,0,21_XX0002,21,
1600,,,0,0,0,0,25_XX0002,25,
1600,0,0,0,,,,,,
1600,0,0,0,,,,,,
1700,-20.428,2.94,2.51,-1.54,12.694,0.767,ball,5,
1700,-49.104,1.332,0.13,0.43,31.865,27.961,01_XX0001,1,
1700,,,0,0,0,0,03_XX0001,3,
1700,-8.249,-23.497,2.08,-0.05,16.517,15.444,04_XX0001,4,
1700,-20.211,-12.108,0.6,-0.71,16.517,11.628,05_XX0001,5,
1700,-5.47,22.53,0.51,0.42,14.714,4.555,15_XX0001,15,
1700,-8.883,8.217,0.58,0.45,14.648,3.351,29_XX0001,29,
1700,4.333,-1.059,3.26,0.58,3.489,5.265,06_XX0001,6,
1700,1.302,-2.788,1.42,-0.53,3.489,8.645,10_XX0001,10,
1700,,,0,0,0,0,18_XX0001,18,
1700,,,0,0,0,0,23_XX0001,23,
1700,,,0,0,0,0,11_XX0001,11,
1700,5.73,9.224,3.51,0.15,10.377,6.695,14_XX0001,14,
1700,10.819,-20.113,3.86,-0.74,19.366,8.321,17_XX0001,17,
1700,44.979,-0.455,0.61,0.46,39.412,25.28,26_XX0002,26,
1700,12.843,18.297,1.64,-0.58,11.529,14.381,02_XX0002,2,
1700,20.075,3.886,1.41,-0.35,15.306,12.279,03_XX0002,3,
1700,21.563,-13.134,0.76,0.29,12.811,12.799,05_XX0002,5,
1700,17.723,-25.344,0.91,-0.21,8.662,12.799,06_XX0002,6,
1700,-1.357,20.571,1.41,-0.49,4.555,14.381,04_XX0002,4,
1700,-9.299,-8.088,4.04,-2.19,11.628,14.725,08_XX0002,8,
1700,-6.14,6.293,0.92,-1.51,3.351,14.391,10_XX0002,10,
1700,,,0,0,0,0,23_XX0002,23,
1700,7.838,2.87,1.48,0.72,5.265,12.279,07_XX0002,7,
1700,-21.181,2.796,0.77,0.55,13.44,15.442,09_XX0002,9,
1700,8.094,-12.251,1.75,1.39,8.321,13.498,11_XX0002,11,
1700,,,0,0,0,0,21_XX0002,21,
1700,,,0,0,0,0,25_XX0002,25,
1700,0,0,0,,,,,,
1700,0,0,0,,,,,,
1800,-20.35,2.967,2.37,-1.81,12.626,0.788,ball,5,
1800,-49.093,1.335,0.18,0.53,31.803,28.007,01_XX0001,1,
1800,,,0,0,0,0,03_XX0001,3,
1800,-8.053,-23.568,2.08,0.03,16.749,15.591,04_XX0001,4,
1800,-20.275,-12.116,0.55,-0.43,16.749,11.318,05_XX0001,5,
1800,-5.484,22.488,0.56,0.44,14.717,4.432,15_XX0001,15,
1800,-8.842,8.16,0.65,0.82,14.717,3.201,29_XX0001,29,
1800,4.613,-1.233,3.31,0.44,3.683,5.102,06_XX0001,6,
1800,1.337,-2.916,1.37,-0.41,3.683,8.594,10_XX0001,10,
1800,,,0,0,0,0,18_XX0001,18,
1800,,,0,0,0,0,23_XX0001,23,
1800,,,0,0,0,0,11_XX0001,11,
1800,6.064,9.114,3.52,0.11,10.449,6.589,14_XX0001,14,
1800,11.198,-20.084,3.78,-0.81,19.564,8.24,17_XX0001,17,
1800,44.961,-0.388,0.65,0.37,39.088,25.388,26_XX0002,26,
1800,12.672,18.296,1.57,-0.77,11.312,14.348,02_XX0002,2,
1800,19.948,3.956,1.37,-0.38,14.811,12.214,03_XX0002,3,
1800,21.6,-13.191,0.8,0.48,12.478,12.672,05_XX0002,5,
1800,17.72,-25.255,0.89,-0.05,8.323,12.672,06_XX0002,6,
1800,-1.497,20.551,1.36,-0.51,4.432,14.348,04_XX0002,4,
1800,-9.706,-8.065,3.81,-2.4,11.318,14.874,08_XX0002,8,
1800,-6.179,6.384,0.81,-0.91,3.201,14.436,10_XX0002,10,
1800,,,0,0,0,0,23_XX0002,23,
1800,7.794,2.756,1.56,0.81,5.102,12.214,07_XX0002,7,
1800,-21.127,2.832,0.84,0.68,13.39,15.364,09_XX0002,9,
1800,8.143,-12.431,1.9,1.64,8.24,13.478,11_XX0002,11,
1800,,,0,0,0,0,21_XX0002,21,
1800,,,0,0,0,0,25_XX0002,25,
1800,0,0,0,,,,,,
1800,0,0,0,,,,,,
1900,-20.169,3.053,2.49,1.91,12.442,0.913,ball,5,
1900,-49.078,1.336,0.23,0.62,31.744,28.058,01_XX0001,1,
1900,,,0,0,0,0,03_XX0001,3,
1900,-7.855,-23.619,2.09,0.1,16.966,15.745,04_XX0001,4,
1900,-20.326,-12.117,0.52,-0.13,16.966,11.026,05_XX0001,5,
1900,-5.483,22.444,0.6,0.46,14.725,4.299,15_XX0001,15,
1900,-8.795,8.096,0.75,1.12,14.725,3.067,29_XX0001,29,
1900,4.899,-1.4,3.35,0.33,3.903,4.955,06_XX0001,6,
1900,1.358,-3.043,1.34,-0.28,3.903,8.574,10_XX0001,10,
1900,,,0,0,0,0,18_XX0001,18,
1900,,,0,0,0,0,23_XX0001,23,
1900,,,0,0,0,0,11_XX0001,11,
1900,6.398,9.002,3.53,0.08,10.509,6.535,14_XX0001,14,
1900,11.573,-20.056,3.7,-0.86,19.752,8,17_XX0001,17,
1900,44.946,-0.306,0.69,0.38,38.779,25.494,26_XX0002,26,
1900,12.51,18.286,1.49,-0.84,11.116,14.321,02_XX0002,2,
1900,19.821,4.014,1.33,-0.39,14.32,12.105,03_XX0002,3,
1900,21.627,-13.256,0.86,0.7,12.137,12.543,05_XX0002,5,
1900,17.721,-25.176,0.9,0.26,8,12.543,06_XX0002,6,
1900,-1.634,20.53,1.31,-0.5,4.299,14.321,04_XX0002,4,
1900,-10.084,-8.033,3.56,-2.56,11.026,15.001,08_XX0002,8,
1900,-6.203,6.458,0.73,-0.64,3.067,14.517,10_XX0002,10,
1900,,,0,0,0,0,23_XX0002,23,
1900,7.797,2.619,1.65,1.03,4.955,12.105,07_XX0002,7,
1900,-21.061,2.857,0.91,0.76,13.338,15.288,09_XX0002,9,
1900,8.237,-12.61,2.08,1.82,8.159,13.405,11_XX0002,11,
1900,,,0,0,0,0,21_XX0002,21,
1900,,,0,0,0,0,25_XX0002,25,
1900,0,0,0,,,,,,
1900,0,0,0,,,,,,
2000,-20.162,3.179,2.6,0.01,12.403,0.874,ball,5,
2000,-49.057,1.334,0.3,0.69,31.691,28.119,01_XX0001,1,
2000,,,0,0,0,0,03_XX0001,3,
2000,-7.655,-23.656,2.1,0.13,17.167,15.905,04_XX0001,4,
2000,-20.36,-12.112,0.52,0.17,17.167,10.749,05_XX0001,5,
2000,-5.467,22.395,0.65,0.5,14.736,4.156,15_XX0001,15,
2000,-8.746,8.028,0.86,1.04,14.736,2.955,29_XX0001,29,
2000,5.192,-1.56,3.38,0.29,4.151,4.826,06_XX0001,6,
2000,1.366,-3.169,1.32,-0.15,4.151,8.591,10_XX0001,10,
2000,,,0,0,0,0,18_XX0001,18,
2000,,,0,0,0,0,23_XX0001,23,
2000,,,0,0,0,0,11_XX0001,11,
2000,6.731,8.885,3.54,0.07,10.558,6.513,14_XX0001,14,
2000,11.944,-20.028,3.61,-0.88,19.664,7.699,17_XX0001,17,
2000,44.929,-0.218,0.73,0.43,38.477,25.592,26_XX0002,26,
2000,12.36,18.271,1.4,-0.81,10.944,14.301,02_XX0002,2,
2000,19.696,4.049,1.3,-0.34,13.838,11.953,03_XX0002,3,
2000,21.646,-13.33,0.94,0.93,11.79,12.411,05_XX0002,5,
2000,17.731,-25.107,0.95,0.69,7.699,12.411,06_XX0002,6,
2000,-1.765,20.506,1.26,-0.47,4.156,14.301,04_XX0002,4,
2000,-10.43,-7.995,3.3,-2.6,10.749,15.103,08_XX0002,8,
2000,-6.213,6.507,0.68,-0.53,2.955,14.629,10_XX0002,10,
2000,,,0,0,0,0,23_XX0002,23,
2000,7.848,2.469,1.77,1.32,4.826,11.953,07_XX0002,7,
2000,-20.98,2.87,0.99,0.81,13.277,15.144,09_XX0002,9,
2000,8.376,-12.777,2.26,1.87,8.081,13.282,11_XX0002,11,
2000,,,0,0,0,0,21_XX0002,21,
2000,,,0,0,0,0,25_XX0002,25,
2000,0,0,0,,,,,,
2000,0,0,0,,,,,,
2100,-20.2,3.169,2.75,2.32,12.46,0.741,ball,5,
2100,-49.028,1.326,0.37,0.75,31.646,28.191,01_XX0001,1,
2100,,,0,0,0,0,03_XX0001,3,
2100,-7.452,-23.684,2.12,0.17,17.352,16.072,04_XX0001,4,
2100,-20.373,-12.103,0.55,0.43,17.352,10.487,05_XX0001,5,
2100,-5.434,22.342,0.7,0.58,14.752,4.006,15_XX0001,15,
2100,-8.696,7.955,0.96,0.89,14.752,2.869,29_XX0001,29,
2100,5.492,-1.715,3.41,0.3,4.423,4.713,06_XX0001,6,
2100,1.36,-3.295,1.31,-0.03,4.423,8.644,10_XX0001,10,
2100,,,0,0,0,0,18_XX0001,18,
2100,,,0,0,0,0,23_XX0001,23,
2100,,,0,0,0,0,11_XX0001,11,
2100,7.063,8.763,3.54,0.1,10.594,6.509,14_XX0001,14,
2100,12.308,-19.999,3.53,-0.87,19.514,7.428,17_XX0001,17,
2100,44.904,-0.132,0.77,0.43,38.173,25.673,26_XX0002,26,
2100,12.224,18.254,1.33,-0.73,10.804,14.286,02_XX0002,2,
2100,19.574,4.053,1.27,-0.24,13.369,11.765,03_XX0002,3,
2100,21.663,-13.412,1.04,1.12,11.441,12.273,05_XX0002,5,
2100,17.757,-25.047,1.04,1.18,7.428,12.273,06_XX0002,6,
2100,-1.888,20.477,1.22,-0.43,4.006,14.286,04_XX0002,4,
2100,-10.743,-7.953,3.05,-2.46,10.487,14.833,08_XX0002,8,
2100,-6.208,6.527,0.63,-0.39,2.869,14.603,10_XX0002,10,
2100,,,0,0,0,0,23_XX0002,23,
2100,7.939,2.313,1.91,1.57,4.713,11.765,07_XX0002,7,
2100,-20.88,2.876,1.07,0.88,13.2,14.833,09_XX0002,9,
2100,8.554,-12.928,2.45,1.81,8.006,13.118,11_XX0002,11,
2100,,,0,0,0,0,21_XX0002,21,
2100,,,0,0,0,0,25_XX0002,25,
2100,0,0,0,,,,,,
2100,0,0,0,,,,,,
2200,-19.816,3.222,2.77,-1.07,12.1,1.006,ball,5,
2200,-48.992,1.311,0.45,0.77,31.611,28.274,01_XX0001,1,
2200,,,0,0,0,0,03_XX0001,3,
2200,-7.244,-23.705,2.14,0.26,17.521,16.244,04_XX0001,4,
2200,-20.364,-12.093,0.61,0.65,17.521,10.235,05_XX0001,5,
2200,-5.386,22.284,0.77,0.71,14.776,3.856,15_XX0001,15,
2200,-8.646,7.872,1.04,0.79,14.776,2.805,29_XX0001,29,
2200,5.797,-1.865,3.44,0.3,4.718,4.614,06_XX0001,6,
2200,1.343,-3.419,1.31,0.08,4.718,8.732,10_XX0001,10,
2200,,,0,0,0,0,18_XX0001,18,
2200,,,0,0,0,0,23_XX0001,23,
2200,,,0,0,0,0,11_XX0001,11,
2200,7.394,8.635,3.56,0.17,10.62,6.516,14_XX0001,14,
2200,12.661,-19.968,3.44,-0.85,19.361,7.195,17_XX0001,17,
2200,44.868,-0.058,0.81,0.37,37.864,25.729,26_XX0002,26,
2200,12.104,18.235,1.26,-0.61,10.694,14.275,02_XX0002,2,
2200,19.464,4.02,1.25,-0.08,12.922,11.551,03_XX0002,3,
2200,21.68,-13.507,1.16,1.25,11.095,12.126,05_XX0002,5,
2200,17.806,-24.998,1.18,1.69,7.195,12.126,06_XX0002,6,
2200,-2,20.439,1.18,-0.39,3.856,14.275,04_XX0002,4,
2200,-11.024,-7.907,2.81,-2.15,10.235,14.532,08_XX0002,8,
2200,-6.189,6.518,0.6,-0.14,2.805,14.538,10_XX0002,10,
2200,,,0,0,0,0,23_XX0002,23,
2200,8.065,2.153,2.08,1.67,4.614,11.551,07_XX0002,7,
2200,-20.762,2.879,1.17,1.01,13.104,14.532,09_XX0002,9,
2200,8.765,-13.064,2.63,1.71,7.927,12.923,11_XX0002,11,
2200,,,0,0,0,0,21_XX0002,21,
2200,,,0,0,0,0,25_XX0002,25,
2200,0,0,0,,,,,,
2200,0,0,0,,,,,,
2300,-19.32,3.431,2.85,1.33,11.573,1.418,ball,5,
2300,-48.949,1.291,0.53,0.76,31.59,28.364,01_XX0001,1,
2300,,,0,0,0,0,03_XX0001,3,
2300,-7.032,-23.717,2.17,0.4,17.668,16.417,04_XX0001,4,
2300,-20.329,-12.084,0.68,0.85,17.668,9.994,05_XX0001,5,
2300,-5.325,22.223,0.84,0.82,14.81,3.712,15_XX0001,15,
2300,-8.595,7.778,1.11,0.73,14.81,2.757,29_XX0001,29,
2300,6.108,-2.013,3.46,0.27,5.034,4.529,06_XX0001,6,
2300,1.312,-3.543,1.32,0.16,5.034,8.853,10_XX0001,10,
2300,,,0,0,0,0,18_XX0001,18,
2300,,,0,0,0,0,23_XX0001,23,
2300,,,0,0,0,0,11_XX0001,11,
2300,7.724,8.504,3.58,0.25,10.64,6.53,14_XX0001,14,
2300,13.001,-19.933,3.36,-0.82,19.2,7.006,17_XX0001,17,
2300,44.819,0.001,0.85,0.3,37.546,25.75,26_XX0002,26,
2300,12.001,18.207,1.21,-0.42,10.604,14.267,02_XX0002,2,
2300,19.373,3.951,1.25,0.13,12.507,11.323,03_XX0002,3,
2300,21.7,-13.617,1.29,1.32,10.75,11.964,05_XX0002,5,
2300,17.885,-24.957,1.38,2.17,7.006,11.964,06_XX0002,6,
2300,-2.097,20.391,1.14,-0.32,3.712,14.267,04_XX0002,4,
2300,-11.274,-7.857,2.62,-1.73,9.994,14.247,08_XX0002,8,
2300,-6.16,6.487,0.6,0.17,2.757,14.485,10_XX0002,10,
2300,,,0,0,0,0,23_XX0002,23,
2300,8.221,1.993,2.24,1.64,4.529,11.323,07_XX0002,7,
2300,-20.63,2.887,1.28,1.2,12.991,14.247,09_XX0002,9,
2300,9.003,-13.192,2.79,1.63,7.837,12.705,11_XX0002,11,
2300,,,0,0,0,0,21_XX0002,21,
2300,,,0,0,0,0,25_XX0002,25,
2300,0,0,0,,,,,,
2300,0,0,0,,,,,,
2400,-19.113,3.513,2.84,0.22,11.36,1.506,ball,5,
2400,-48.897,1.265,0.6,0.73,31.586,28.454,01_XX0001,1,
2400,,,0,0,0,0,03_XX0001,3,
2400,-6.815,-23.716,2.22,0.56,17.787,16.591,04_XX0001,4,
2400,-20.268,-12.08,0.78,1.06,17.787,9.764,05_XX0001,5,
2400,-5.257,22.161,0.93,0.86,14.854,3.582,15_XX0001,15,
2400,-8.543,7.675,1.19,0.72,14.854,2.716,29_XX0001,29,
2400,6.423,-2.162,3.49,0.23,5.369,4.462,06_XX0001,6,
2400,1.269,-3.665,1.34,0.22,5.369,9.01,10_XX0001,10,
2400,,,0,0,0,0,18_XX0001,18,
2400,,,0,0,0,0,23_XX0001,23,
2400,,,0,0,0,0,11_XX0001,11,
2400,8.053,8.371,3.61,0.31,10.658,6.544,14_XX0001,14,
2400,13.327,-19.893,3.28,-0.79,19.028,6.863,17_XX0001,17,
2400,44.758,0.042,0.87,0.25,37.22,25.728,26_XX0002,26,
2400,11.916,18.159,1.18,-0.09,10.523,14.261,02_XX0002,2,
2400,19.314,3.855,1.28,0.37,12.133,11.095,03_XX0002,3,
2400,21.727,-13.749,1.43,1.35,10.407,11.776,05_XX0002,5,
2400,17.999,-24.919,1.62,2.61,6.863,11.776,06_XX0002,6,
2400,-2.179,20.328,1.11,-0.22,3.582,14.261,04_XX0002,4,
2400,-11.493,-7.798,2.47,-1.3,9.764,13.981,08_XX0002,8,
2400,-6.124,6.441,0.64,0.53,2.716,14.436,10_XX0002,10,
2400,,,0,0,0,0,23_XX0002,23,
2400,8.405,1.837,2.4,1.52,4.462,11.095,07_XX0002,7,
2400,-20.49,2.904,1.41,1.38,12.865,13.981,09_XX0002,9,
2400,9.263,-13.318,2.95,1.56,7.729,12.472,11_XX0002,11,
2400,,,0,0,0,0,21_XX0002,21,
2400,,,0,0,0,0,25_XX0002,25,
2400,0,0,0,,,,,,
2400,0,0,0,,,,,,
2500,-19.029,3.667,2.92,-0.4,11.239,1.51,ball,5,
2500,-48.837,1.234,0.67,0.67,31.599,28.541,01_XX0001,1,
2500,,,0,0,0,0,03_XX0001,3,
2500,-6.596,-23.703,2.28,0.71,17.877,16.772,04_XX0001,4,
2500,-20.181,-12.082,0.89,1.31,17.877,9.551,05_XX0001,5,
2500,-5.185,22.095,1.01,0.81,14.902,3.47,15_XX0001,15,
2500,-8.487,7.564,1.26,0.72,14.902,2.676,29_XX0001,29,
2500,6.742,-2.315,3.51,0.2,5.723,4.419,06_XX0001,6,
2500,1.212,-3.786,1.37,0.25,5.723,9.207,10_XX0001,10,
2500,,,0,0,0,0,18_XX0001,18,
2500,,,0,0,0,0,23_XX0001,23,
2500,,,0,0,0,0,11_XX0001,11,
2500,8.382,8.235,3.64,0.34,10.676,6.55,14_XX0001,14,
2500,13.64,-19.847,3.2,-0.72,18.84,6.76,17_XX0001,17,
2500,44.687,0.068,0.9,0.23,36.886,25.658,26_XX0002,26,
2500,11.851,18.086,1.19,0.38,10.444,14.261,02_XX0002,2,
2500,19.294,3.741,1.33,0.64,11.8,10.875,03_XX0002,3,
2500,21.764,-13.9,1.56,1.35,10.068,11.558,05_XX0002,5,
2500,18.153,-24.88,1.9,2.99,6.76,11.558,06_XX0002,6,
2500,-2.245,20.251,1.1,-0.08,3.47,14.261,04_XX0002,4,
2500,-11.683,-7.721,2.36,-0.93,9.551,13.729,08_XX0002,8,
2500,-6.084,6.387,0.71,0.93,2.676,14.386,10_XX0002,10,
2500,,,0,0,0,0,23_XX0002,23,
2500,8.614,1.688,2.55,1.37,4.419,10.875,07_XX0002,7,
2500,-20.346,2.93,1.55,1.5,12.733,13.729,09_XX0002,9,
2500,9.544,-13.445,3.1,1.47,7.6,12.228,11_XX0002,11,
2500,,,0,0,0,0,21_XX0002,21,
2500,,,0,0,0,0,25_XX0002,25,
2500,0,0,0,,,,,,
2500,0,0,0,,,,,,
2600,-18.746,3.724,2.8,-0.96,10.971,1.64,ball,5,
2600,-48.77,1.198,0.73,0.59,31.626,28.626,01_XX0001,1,
2600,,,0,0,0,0,03_XX0001,3,
2600,-6.372,-23.678,2.36,0.84,17.944,16.969,04_XX0001,4,
2600,-20.069,-12.086,1.04,1.54,17.944,9.359,05_XX0001,5,
2600,-5.112,22.022,1.09,0.69,14.948,3.375,15_XX0001,15,
2600,-8.426,7.446,1.33,0.71,14.841,2.633,29_XX0001,29,
2600,7.063,-2.471,3.53,0.18,6.095,4.399,06_XX0001,6,
2600,1.138,-3.903,1.39,0.25,6.095,9.442,10_XX0001,10,
2600,,,0,0,0,0,18_XX0001,18,
2600,,,0,0,0,0,23_XX0001,23,
2600,,,0,0,0,0,11_XX0001,11,
2600,8.713,8.094,3.67,0.36,10.693,6.544,14_XX0001,14,
2600,13.943,-19.8,3.13,-0.62,18.644,6.69,17_XX0001,17,
2600,44.606,0.081,0.92,0.24,36.545,25.538,26_XX0002,26,
2600,11.81,17.99,1.26,0.92,10.37,14.272,02_XX0002,2,
2600,19.315,3.623,1.4,0.88,11.506,10.672,03_XX0002,3,
2600,21.813,-14.069,1.7,1.35,9.736,11.31,05_XX0002,5,
2600,18.348,-24.835,2.21,3.24,6.69,11.31,06_XX0002,6,
2600,-2.295,20.163,1.1,0.08,3.375,14.272,04_XX0002,4,
2600,-11.847,-7.617,2.28,-0.65,9.359,13.478,08_XX0002,8,
2600,-6.044,6.323,0.82,1.3,2.633,14.338,10_XX0002,10,
2600,,,0,0,0,0,23_XX0002,23,
2600,8.846,1.551,2.68,1.21,4.399,10.672,07_XX0002,7,
2600,-20.199,2.961,1.7,1.54,12.598,13.478,09_XX0002,9,
2600,9.842,-13.575,3.25,1.35,7.454,11.981,11_XX0002,11,
2600,,,0,0,0,0,21_XX0002,21,
2600,,,0,0,0,0,25_XX0002,25,
2600,0,0,0,,,,,,
2600,0,0,0,,,,,,
2700,-18.625,3.861,2.58,-4.5,10.834,1.661,ball,5,
2700,-48.696,1.161,0.79,0.51,31.659,28.712,01_XX0001,1,
2700,,,0,0,0,0,03_XX0001,3,
2700,-6.143,-23.645,2.45,0.97,18,17.19,04_XX0001,4,
2700,-19.941,-12.085,1.2,1.6,18,9.19,05_XX0001,5,
2700,-5.038,21.939,1.15,0.56,14.989,3.293,15_XX0001,15,
2700,-8.359,7.323,1.4,0.71,14.731,2.588,29_XX0001,29,
2700,7.387,-2.627,3.55,0.18,6.488,4.396,06_XX0001,6,
2700,1.049,-4.013,1.41,0.2,6.488,9.711,10_XX0001,10,
2700,,,0,0,0,0,18_XX0001,18,
2700,,,0,0,0,0,23_XX0001,23,
2700,,,0,0,0,0,11_XX0001,11,
2700,9.047,7.945,3.71,0.39,10.701,6.522,14_XX0001,14,
2700,14.24,-19.758,3.08,-0.5,18.451,6.642,17_XX0001,17,
2700,44.515,0.084,0.94,0.23,36.198,25.371,26_XX0002,26,
2700,11.799,17.882,1.37,1.4,10.311,14.296,02_XX0002,2,
2700,19.376,3.506,1.5,1.07,11.243,10.488,03_XX0002,3,
2700,21.877,-14.246,1.83,1.31,9.419,11.039,05_XX0002,5,
2700,18.584,-24.782,2.54,3.31,6.642,11.039,06_XX0002,6,
2700,-2.33,20.066,1.11,0.24,3.293,14.296,04_XX0002,4,
2700,-11.988,-7.479,2.23,-0.38,9.19,13.21,08_XX0002,8,
2700,-6.006,6.245,0.96,1.38,2.588,14.302,10_XX0002,10,
2700,,,0,0,0,0,23_XX0002,23,
2700,9.096,1.423,2.79,1.06,4.396,10.488,07_XX0002,7,
2700,-20.042,2.993,1.86,1.51,12.46,13.21,09_XX0002,9,
2700,10.156,-13.71,3.37,1.19,7.298,11.734,11_XX0002,11,
2700,,,0,0,0,0,21_XX0002,21,
2700,,,0,0,0,0,25_XX0002,25,
2700,0,0,0,,,,,,
2700,0,0,0,,,,,,
2800,-18.353,3.916,2.19,-0.59,10.585,1.76,ball,5,
2800,-48.615,1.126,0.84,0.44,31.69,28.809,01_XX0001,1,
2800,,,0,0,0,0,03_XX0001,3,
2800,-5.906,-23.601,2.55,1.1,18.059,17.437,04_XX0001,4,
2800,-19.803,-12.068,1.36,1.62,18.059,9.044,05_XX0001,5,
2800,-4.964,21.844,1.2,0.46,15.021,3.221,15_XX0001,15,
2800,-8.288,7.195,1.47,0.73,14.598,2.539,29_XX0001,29,
2800,7.714,-2.775,3.57,0.16,6.901,4.397,06_XX0001,6,
2800,0.944,-4.113,1.43,0.1,6.901,10.007,10_XX0001,10,
2800,,,0,0,0,0,18_XX0001,18,
2800,,,0,0,0,0,23_XX0001,23,
2800,,,0,0,0,0,11_XX0001,11,
2800,9.385,7.789,3.75,0.42,10.696,6.487,14_XX0001,14,
2800,14.535,-19.731,3.03,-0.37,18.277,6.607,17_XX0001,17,
2800,44.413,0.082,0.97,0.21,35.85,25.16,26_XX0002,26,
